,Unnamed: 0,foodID,name,cuisine,course,Regions,isVeg,isSugarFree,isHighProtein,isGluttenFree,isSattvic,isVegan,allergies,totalCaloriesInCal
469,469,470,Mixed Vegetable Sagu  - Karnataka Style Vegetable Kurma ,Karnataka,South Indian Breakfast,26,1,0,0,0,0,0,None,93
470,470,471,Mexican Lime Chicken ,Mexican,Appetizer,4,0,0,0,0,0,0,None,130
471,471,472,Andhra Style Cucumbers / Caramel Undalu  (Rice Flour Chochonuth Fritters),Andhra,Dessert,2,1,0,0,0,0,0,None,382
472,472,473,Makhane vegetable ,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,70
473,473,474,Szechuan Vegetarian Fried Rice,Sichuan,Lunch,50,1,0,0,0,0,0,None,163
474,474,475,Achari Gobi Shimla Mirch Ki Sabzi  - Capsicum And Cauliflower Sabzi,North Indian ,Lunch,12,1,0,0,0,0,0,None,337
475,475,476,Carrot and Oats  Whole Wheat Bread ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,86
476,476,477,Chole Biryani  - Spicy Chana Biryani  ,North Indian ,Main Course,12,1,0,0,0,0,0,lactose,243
477,477,478,Herbed Butter Garlic Quinoa ,Continental,Main Course,6,1,0,0,0,0,0,lactose,192
478,478,479,Rajgira Paneer Paratha  (Navratri Fasting/Vrat ),North Indian ,Lunch,12,0,1,0,0,0,0,lactose,145
479,479,480,Grilled Paneer Pineapple Sandwich ,Continental,Snack,6,1,0,0,0,0,0,lactose,158
480,480,481,Oats and Vegetable Kebab  - Oats and Vegetable Kebab ,North Indian ,Snack,12,1,0,0,0,0,0,lactose,111
481,481,482,Strawberry Chocolate Loaf Cake ,Continental,Dessert,6,0,0,0,0,0,0,lactose,341
482,482,483,Cheddar Beer Bread  - Cheesy Bread ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,90
483,483,484,Healthy Fruit & Nut Watermelon Dessert  With Greek Yogurt,Continental,Dessert,6,1,0,0,0,0,0,lactose,56
484,484,485,Tandoori Potatoes ,North Indian ,Appetizer,12,1,0,0,0,0,0,lactose,229
485,485,486,Mango Kalakand ,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,159
486,486,487,Sesame Noodles  With Napa Cabbage,Asian,Dinner,21,1,0,0,0,0,0,None,408
487,487,488,Bengali Potol Bhaj -Bengali Steel Parwal Sabzi,Bengali ,Side Dish,7,1,0,0,0,0,0,None,123
488,488,489,Kerala Style Arabic Vegetable  - Kerala Style Arbi Curry,kerala,Lunch,17,1,0,0,0,0,0,None,201
489,489,490,Duration Special Nihari ,Awadhi,Dinner,35,0,0,0,0,0,0,lactose,125
490,490,491,Cabbage Onion Vada ,South Indian ,Snack,1,1,0,0,0,0,0,None,129
491,491,492,Cantonese Chicken With Mushrooms ,Cantonese,Dinner,36,0,0,0,0,0,0,mushroom,181
492,492,493,Goan Style Banana Halwa  (Kelyacho Halwo),Goan ,Dessert,30,1,0,0,0,0,0,None,230
493,493,494,Chocolate Coffee Sticky Cake ,Continental,Dessert,6,0,0,0,0,0,0,lactose,301
494,494,495,Chole Capsicum Masala  - Chole Capsicum Masala ,North Indian ,Dinner,12,1,0,0,0,0,0,None,223
495,495,496,Carrot Tadka Raita - Crunchy Grated Carrot In Yogurt,Indian,Side Dish,0,1,0,0,0,0,0,lactose,76
496,496,497,Besan Arbi Roast  - Spicy Colocasia Stir Fry,Indian,World Breakfast,0,0,0,0,1,0,0,None,223
497,497,498,Carrot and Capsicum Rice  - Carrot and Capsicum Rice,Indian,Lunch,0,1,0,0,0,0,0,None,205
498,498,499,Senai Potato Curry  - Spicy Chettinad Style Yum Stir Pre,South Indian ,Lunch,1,1,0,0,0,0,0,None,204
499,499,500,"Date, Nuts And Quinoa Energy Bite ",Continental,Snack,6,1,0,0,0,0,0,peanuts,97
500,500,501, Gavarfali Ki Sukhi Sabzi ,Rajasthani,Lunch,20,1,0,0,0,0,0,None,52
501,501,502,Mullangi Curry ,Tamil Nadu,Dinner,10,0,1,0,0,0,0,None,54
502,502,503,Dum Pukht Gosht  - Slow Cooked Mutton Curry,Lucknowi,Lunch,27,0,0,0,0,0,0,lactose,233
503,503,504,Idli Manchurian  With Oriental Twist,Indo Chinese,Snack,51,1,0,0,0,0,0,None,333
504,504,505,Konkani Style Avnas Ambe Sasam -Fruit Salad with Coconut,Konkan,Dessert,52,1,0,0,0,0,0,None,120
505,505,506,Kakdi Chi Koshimbir  - Maharashtrian Style Cucumber Salad,Maharashtrian ,Lunch,11,0,1,0,0,0,0,peanuts,38
506,506,507,Chatpati Sattu Ki Kachori  - Kachori Stuffed with Sattu and Pickle,Rajasthani,Snack,20,1,0,0,0,0,0,None,320
507,507,508,Foxtail Millet Pongal ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,200
508,508,509,Shepuchi Bhaji  (Stir Fried Maharashtrian Suva/Dill Greens),Maharashtrian ,Dinner,11,1,0,0,0,0,0,None,80
509,509,510,Bhindi and Capsicum Sabzi ,North Indian ,Side Dish,12,1,0,0,0,0,0,None,280
510,510,511,Oats Ven Pongal ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,369
511,511,512,Kerala Style Chicken Chatti Pathiri ,kerala,Snack,17,0,0,0,0,0,0,None,145
512,512,513,Black Eyed Peas Masala Vadas ,Karnataka,Snack,26,1,0,0,0,0,0,None,77
513,513,514,Nawabi Paneer Curry  - Nawabi Paneer Curry ,Hyderabadi,Main Course,28,1,0,0,0,0,0,lactose,584
514,514,515,Broccoli Chilli Noodles With Grilled Salmon ,Fusion,Lunch,5,1,0,0,0,0,0,None,390
515,515,516,Palak Pulao ,Indian,Lunch,0,1,0,0,0,0,0,None,502
516,516,517,Roasted Garlic Potato Soup ,Continental,Appetizer,6,1,0,0,0,0,0,None,130
517,517,518,Vegetable Filled Souffle ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,169
518,518,519,Vegetarian Hakka Noodles  - Vegetarian Hakka Noodles ,Cantonese,Main Course,36,1,0,0,0,0,0,None,138
519,519,520,Mysore Chutney ,Karnataka,Side Dish,26,1,0,0,0,0,0,None,260
520,520,521,Ragi Halwa  | Healthy Indian Sweet Made With Ragi,Karnataka,Dessert,26,1,0,1,0,0,0,lactose,568
521,521,522,Indian Festive Sweet Rice And Jamun Bhog ,Bengali ,Dessert,7,1,0,0,0,0,0,lactose,349
522,522,523,Raw Tomato Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,None,130
523,523,524,Raw Banana Raita ,Indian,Side Dish,0,1,0,0,0,0,0,lactose,91
524,524,525,Vegan Burger  With Beans And Tofu Patty,Continental,Lunch,6,1,0,0,0,0,1,mushroom,177
525,525,526,Bengali Style Kucho Nimki  (Diamond Shaped Salty Snacks),Bengali ,Snack,7,1,0,0,0,0,0,None,83
526,526,527,Tzatziki  - A Greek Yogurt Dip,Mediterranean,Side Dish,53,1,0,0,0,0,0,lactose,119
527,527,528, Crispy Palak Pakora ,Indian,Snack,0,1,0,0,0,0,0,None,339
528,528,529,Malabar Mutton Biryani ,Malabar,Main Course,33,0,0,0,0,0,0,lactose,352
529,529,530,Thalicha Thayir Sadam  - Spicy Seasoned Curd Rice,Chettinad,Lunch,9,1,0,0,0,0,0,lactose,245
530,530,531,Eggless Fudgy Chocolate Chunk Brownie ,Continental,Dessert,6,1,0,0,0,0,0,lactose,400
531,531,532,Marwadi Gatte Ki Kadhi  - Gram Flour Dumpling In Yogurt Curry,Rajasthani,Lunch,20,1,0,0,0,0,0,lactose,358
532,532,533,Whole Wheat Flour Chakli ,South Indian ,Snack,1,1,0,0,0,0,0,lactose,120
533,533,534,Raw Mango Dal Fry ,North Indian ,Side Dish,12,1,0,1,0,0,0,None,205
534,534,535,KhiraSaku ( Odiya Style Rice Pan Cake) ,Oriya ,Dessert,48,1,0,0,0,0,0,lactose,390
535,535,536,Maharashtrian Goda Masala Powder ,Maharashtrian ,Dessert,11,1,0,0,0,0,0,None,230
536,536,537, Assamese Fish Fried Rice ,Assamese,Dinner,31,0,0,1,0,0,0,None,273
537,537,538,Chatpata Rajma Salad  - Kidney Beans Salad ,North Indian ,Side Dish,12,1,0,1,0,0,0,None,146
538,538,539,Odisha Style Aloo Husband  -Aloo Mash Sabeeji,Oriya ,Side Dish,48,1,0,0,0,0,0,None,200
539,539,540,Kashmiri Style Bharit Marchavangun -Stuffed Chillies,Kashmiri,Appetizer,25,1,0,0,0,0,0,None,112
540,540,541,Karwar Style Bibya Usal  (Spiced Cashew Nut Sabzi),Karnataka,Side Dish,26,1,0,0,0,0,0,None,143
541,541,542,Chocolate Banana Smoothie Bowl ,Continental,World Breakfast,6,1,0,1,0,0,0,lactose,140
542,542,543,Rava Vada ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,lactose,116
543,543,544,Mushroom Caldine  | Vegetarian Goan Mushroom Curry,Goan ,Lunch,30,1,0,0,0,0,0,lactose,156
544,544,545,Thai Ice Tea ,Thai,Appetizer,15,1,0,0,0,0,0,lactose,154
545,545,546,Awadhi Style Karela Ka Dulma  - Stuffed Bitter Gourd In Yogurt Gravy,Awadhi,Side Dish,35,0,1,0,0,0,0,lactose,65
546,546,547, Tamarind Ginger Chutney,South Indian ,Side Dish,1,1,0,0,0,0,0,None,150
547,547,548,Whole Masala Gobhi  - Spiced Whole Roasted Cauliflower Masala,Indian,Side Dish,0,0,1,0,0,0,0,lactose,94
548,548,549,Konkani Style Maskasangi Magge Koddel -Drumstick and Mangalore Cucumber Curry,Konkan,Lunch,52,1,0,0,0,0,0,None,313
549,549,550,Karachi Biscuits ,Indian,Snack,0,1,0,0,0,0,0,lactose,502
550,550,551, Malvani Masala Powder ,Maharashtrian ,Snack,11,1,0,0,0,0,0,None,72
551,551,552,Padipe Saasmi  - Udupi Style Amaranth Leaves Curry With Coconut & Tamarind,Udupi,Side Dish,3,1,0,0,0,0,0,None,150
552,552,553,Bengali Style Cholar Dal -Chana Dal,Bengali ,Lunch,7,1,0,1,0,0,0,None,364
553,553,554,Savory Flax Seed Multigrain Crackers ,Chettinad,Lunch,9,0,0,0,0,0,0,None,47
554,554,555,Broccoli & Bell Pepper Zunka ,Maharashtrian ,North Indian Breakfast,11,0,0,0,0,1,0,None,82
555,555,556,Stuffed Omelette  With Cheesy Garlic Mushroom & Corn,Continental,World Breakfast,6,1,0,1,0,0,0,mushroom,200
556,556,557,Vegetarian Sloppy Joe ,Continental,Dinner,6,1,0,1,0,0,0,None,90
557,557,558,Bengali Beetroot And Raw Banana Chop  (Spiced Cutlet ),Bengali ,Snack,7,1,0,0,0,0,0,peanuts,519
558,558,559,Quick and Easy Bread Upma ,Indian,South Indian Breakfast,0,1,0,0,0,0,0,lactose,336
559,559,560,Vegan Baingan Makhani  (Eggplant In Rich Coconut Gravy),Indian,Dinner,0,1,0,0,0,0,1,lactose,190
560,560,561,Thandai Kulfi  - Holi ,Indian,Dessert,0,1,0,0,0,0,0,lactose,350
561,561,562,Crispy Eggless Pinwheels Bread ,Fusion,Appetizer,5,1,0,0,0,0,0,lactose,140
562,562,563,Watalappan  - Steamed Egg Pudding With Jaggery,Sri Lankan,Dessert,54,0,0,0,0,0,0,lactose,180
563,563,564,Calcutta Style Ghugni -Tangy Yellow Peas Curry,Bengali ,Snack,7,1,0,1,0,0,0,None,114
564,564,565,Karantaka Style Seke Undlaka/ Undlige  (Mini steamed sweet dumplings ),Karnataka,Dessert,26,1,0,0,0,0,0,None,150
565,565,566,Homemade Easy Gulab Jamun  - Delicious & Tasty,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,300
566,566,567,Aamras Ki Kadhi  - Mango Kadhi ,Gujarati ?,Dinner,18,1,0,0,0,0,0,lactose,204
567,567,568,Kerala Pazham Pori  - Banana Fritters  | Nedra Pazham Fry,kerala,Snack,17,1,0,0,0,0,0,None,520
568,568,569,Mexican Taco  With Spicy Tofu Crumble,Mexican,Lunch,4,0,0,0,1,0,0,lactose,226
569,569,570,Rava Ladoo  | Sooji Laddu ,Indian,Dessert,0,1,0,0,0,0,0,None,133
570,570,571,Mixed Millet Phulka  - Ragi Jowar Bajra Wheat Phulka,North Indian ,Side Dish,12,1,0,0,0,0,0,None,81
571,571,572,Pavakka Theeyal  - Spicy & Tangy Karela In Tamarind Gravy,Tamil Nadu,Lunch,10,1,0,0,0,0,0,None,140
572,572,573,Parsi Salli Boti ,Parsi ,Lunch,45,0,0,0,0,0,0,lactose,192
573,573,574,Smoked Tandoori Paneer Tikka ,Punjabi,Appetizer,8,1,0,0,0,0,0,lactose,105
574,574,575, South Indian Coconut Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,None,349
575,575,576,Khatti Meethi Tindora Sabzi  - Gujarati Tindora Nu Shaak,Indian,Lunch,0,1,0,0,0,0,0,peanuts,105
576,576,577,Chettinad Style Chilli Gobhi ,Indian,Snack,0,1,0,0,0,0,0,lactose,295
577,577,578,Shandong Spicy Eggplant With Peppers And Potato  (Di San Xian ),Chinese,Side Dish,16,1,0,0,0,0,0,None,300
578,578,579, Achari Masala Powder ,North Indian ,Lunch,12,1,0,0,0,0,0,None,289
579,579,580,Roasted Fennel and Tomato Soup ,European,Appetizer,24,1,0,0,0,0,0,lactose,40
580,580,581,Healthy Aloo Roll  (Baked Bread Potato Roll),Continental,Appetizer,6,1,0,0,0,0,0,peanuts,150
581,581,582,Chicken Donne Biryani  - Bangalore Shivaji Military Style,Karnataka,Main Course,26,0,0,0,0,0,0,lactose,292
582,582,583,Andey Ki Kheer  - Egg White Kheer,Indian,Dessert,0,0,0,0,0,0,0,lactose,235
583,583,584,Lilve Ki Sabzi  (Green Chickpea Curry),North Indian ,Lunch,12,1,0,0,0,0,0,lactose,120
584,584,585, Tomato Onion Cucumber Raita ,Indian,Side Dish,0,1,0,0,0,0,0,None,200
585,585,586,Pudina Idli  - Mint Flavoured Idli,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,130
586,586,587,Kothamalli Thovayal  (Dry Coriander Leaves Chutney),South Indian ,Side Dish,1,1,0,0,0,0,0,None,5
587,587,588, Tomato Noodle Soup ,Fusion,Dinner,5,1,0,0,0,0,0,None,166
588,588,589,Cheesy Vegetarian Pizza Muffins ,Fusion,Appetizer,5,1,0,0,0,0,0,lactose,162
589,589,590, Moong Dal Tikki ,Indian,Appetizer,0,1,0,1,0,0,0,None,54
590,590,591,Ari Pathiri  | Malabar Rice Flatbread ,Malabar,Indian Breakfast,33,0,0,0,1,0,0,None,145
591,591,592,Amaranth Leaves Khichdi ,Indian,Lunch,0,1,0,0,0,0,0,None,122
592,592,593,Chole Semiya Pulao  - Chickpea Vermicelli Pulao,Indian,Indian Breakfast,0,1,0,0,0,0,0,None,327
593,593,594,Farali Pattice  - A Popular Fasting Food,Gujarati ?,Snack,18,0,0,0,0,1,0,peanuts,352
594,594,595,Matar Paneer Galette ,Fusion,Snack,5,1,0,1,0,0,0,lactose,300
595,595,596,Udupi Red Parboiled Rice Shavige ,Udupi,South Indian Breakfast,3,1,0,0,0,0,0,None,203
596,596,597, Masala Roti ,Indian,Lunch,0,1,0,0,0,0,0,None,90
597,597,598,Fruit And Nut Lauki Brownies ,Continental,Dessert,6,1,0,0,0,0,0,lactose,360
598,598,599,Maakhmi Dal -Sindhi Style Moong Dal,Sindhi,Main Course,14,1,0,0,0,0,0,None,278
599,599,600,Corn Cheese Balls ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,90
600,600,601,Sorekai Majjige Huli  (Bottle Gourd In Coconut Yogurt Curry ),South Indian ,Lunch,1,0,1,0,0,0,0,lactose,92
601,601,602,Dum Murgh Kali Mirch  - Chicken In Rich White Gravy,Indian,Side Dish,0,0,0,1,0,0,0,lactose,337
602,602,603,Paneer Matar Keema ,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,379
603,603,604,Palak Onion Kadhi Pakora ,Punjabi,Lunch,8,1,0,0,0,0,0,lactose,166
604,604,605, Dry Navratan Korma,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,378
605,605,606, Madurai Spicy Tomato Chutney ,Tamil Nadu,Side Dish,10,1,0,0,0,0,0,None,34
606,606,607,Baked Cauliflower Samosa ,Indian,Snack,0,1,0,0,0,0,0,peanuts,85
607,607,608,Tomato Basil Chicken ,Continental,Main Course,6,0,0,1,0,0,0,None,342
608,608,609,How to Cook Root Vegetables like Potatoes using a Pressure Cooker,Continental,Main Course,6,0,0,1,0,0,0,None,60
609,609,610,Turai Pyaz Hari Mirch Ki Sabzi -Ridge Gourd Stir Fry With Green Chili And Onions,North Indian ,Lunch,12,1,0,0,0,0,0,None,80
610,610,611,Baby Corn Carrot Sabzi ,North Indian ,Side Dish,12,1,0,0,0,0,0,None,159
611,611,612,Moong Dal Dubka ,North Indian ,Side Dish,12,1,0,1,0,0,0,None,134
612,612,613,Cucumber Honey Limeade ,Continental,Lunch,6,1,0,1,0,0,0,None,140
613,613,614,Konkani Style Vengaya Sagle  - Eggplant Drumstick Curry,Konkan,Lunch,52,1,0,0,0,0,0,None,280
614,614,615,Kerala Style Fish Curry ,kerala,Lunch,17,0,0,1,0,0,0,None,230
615,615,616,Eggplant Steaks ,Continental,Main Course,6,1,0,0,0,0,0,lactose,115
616,616,617,Keri Na Gotla Nu Shaak  - Gujarati Style Ripe Mango Curry,Gujarati ?,Lunch,18,1,0,0,0,0,0,None,140
617,617,618,Indo Mexican Roasted Vegetable Taco  With Creamy Mayo,Mexican,Appetizer,4,1,0,0,0,0,0,lactose,175
618,618,619,Tomato Kurma  - Thakkali Kurma For Biryani & Parotta,South Indian ,Lunch,1,1,0,0,0,0,0,None,286
619,619,620,Bhojpuri Style Bharbhara ,Bihari,Snack,32,1,0,0,0,0,0,None,100
620,620,621,Maa Ki Dal  - Punjabi Style Black Urad Dal ,Punjabi,Dinner,8,1,0,1,0,0,0,None,140
621,621,622,Mini Chilli Cheese Aloo Kulcha ,North Indian ,Side Dish,12,1,0,0,0,0,0,lactose,247
622,622,623, Horsegram Chutney,South Indian ,Side Dish,1,1,0,0,0,0,0,None,27
623,623,624,Onion Thepla ,North Indian ,Lunch,12,1,0,0,0,0,0,None,204
624,624,625,Cauliflower Thoran  (Kerala Style Cauliflower),South Indian ,Lunch,1,1,0,0,0,0,0,None,100
625,625,626,Atte Ka Halwa  - Whole Wheat Flour Halwa with Khoya,North Indian ,Dessert,12,1,0,0,0,0,0,None,336
626,626,627,Stuffed Half Moon Shaped Kaju Burfi ,Indian,Dessert,0,1,0,0,0,0,0,lactose,69
627,627,628,Nellor Kathirikai - Nellor Brinjal Fry ,Andhra,Main Course,2,1,0,0,0,0,0,None,150
628,628,629,Jeera Miri Kolambi  - Cumin & Black Pepper Prawns,Goan ,Appetizer,30,0,0,0,0,0,0,None,130
629,629,630,Savory Waffles With Roasted Peppers In Sun Dried Tomato Pesto ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,350
630,630,631,Chicken Kathi Roll ,Indian,Main Course,0,0,0,0,0,0,0,lactose,350
631,631,632,Guacamole Stuffed Quesadilla With Mint Mayo ,Mexican,Appetizer,4,1,0,0,0,0,0,lactose,482
632,632,633,Bharwa Lauki  In No Onion No Garlic Makhani Gravy,North Indian ,Main Course,12,0,0,0,0,1,0,lactose,69
633,633,634,Assamese Narasingh Masor Jhol  (Fish In Curry Leaves Gravy),Assamese,Side Dish,31,0,0,0,0,0,0,None,200
634,634,635,Shrimp Walnut Bruschetta  Flavored With Cheesy Dip,Italian,Appetizer,13,0,0,0,0,0,0,lactose,394
635,635,636, Noodle Soup  with Vegetables,Chinese,Main Course,16,1,0,0,0,0,0,None,186
636,636,637,Kiwi Guava Spritzer ,Indian,Appetizer,0,1,0,0,0,0,0,None,13
637,637,638,Soya Chunks Masala in Coconut Milk ,South Indian ,Dinner,1,1,0,1,0,0,0,lactose,526
638,638,639, Spicy Haryana Style Egg Curry ,Haryana,Lunch,55,0,0,0,0,0,0,None,160
639,639,640,Orange Lemon Tea Cake ,Continental,Dessert,6,0,0,0,0,0,0,lactose,359
640,640,641, Beetroot Chutney,South Indian ,Side Dish,1,0,1,0,0,0,0,None,308
641,641,642,Watermelon Carrot Radish Juice ,Continental,World Breakfast,6,1,0,0,0,0,0,None,170
642,642,643,Fennel Potato Croquettes With Paneer ,Continental,Snack,6,1,0,0,0,0,0,lactose,250
643,643,644,Drumstick Leaves Sabzi With Crushed Peanuts ,South Indian ,Lunch,1,1,0,0,0,0,0,peanuts,150
644,644,645, Pudalangai Milagu Kootu ,South Indian ,Side Dish,1,0,1,0,0,0,0,None,50
645,645,646,Vegetable Lo Mein ,Chinese,Dinner,16,1,0,0,0,0,0,None,265
646,646,647,Doddapatre Soppina Chitranna  (Spiced Indian Thyme Rice),South Indian ,Lunch,1,1,0,0,0,0,0,peanuts,486
647,647,648,Bhindi Masala Gravy  - Ladies Finger In Tomato Onion Gravy,North Indian ,Side Dish,12,1,0,0,0,0,0,lactose,160
648,648,649,Goan Style French Beans Foogath ,Goan ,Side Dish,30,1,0,0,0,0,0,None,90
649,649,650,Medu Vada With Onion (Savoury Donuts) ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,138
650,650,651, Punjabi Sabut Moong Ki Dal ,North Indian ,Lunch,12,1,0,1,0,0,0,None,230
651,651,652, Poha Ladoo With Chocolate And Coconut ,Indian,Dessert,0,1,0,0,0,0,0,None,307
652,652,653,Coriander Semiya  - Vermicelli Pulao,South Indian ,Dinner,1,1,0,0,0,0,0,None,327
653,653,654,Mango Chia Seeds Smoothie Topped with Muesli ,Continental,World Breakfast,6,0,1,0,0,0,0,lactose,187
654,654,655,Knol Khol Gravy  - Kohlrabi In A Yogurt Based Gravy,Indian,Side Dish,0,1,0,0,0,0,0,lactose,120
655,655,656,Corn Bhel ,North Indian ,Snack,12,1,0,0,0,0,0,None,143
656,656,657,Egg And Spinach Breakfast Pizza ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,580
657,657,658,Dal Dhokli  With Sprouted Moong Dal,Gujarati ?,Lunch,18,1,0,0,0,0,0,peanuts,366
658,658,659,Ragi Sankati  - Andhra Style Ragi Mudda,Andhra,Lunch,2,1,0,0,0,0,0,None,263
659,659,660,Instant Baked Aloo Tikki ,Indian,Snack,0,1,0,0,0,0,0,None,425
660,660,661,Sukhe Chole  - Dry Masala Chickpeas,Punjabi,Lunch,8,1,0,1,0,0,0,None,253
661,661,662, Parsi Style Dry Guava Curry ,Parsi ,Lunch,45,1,0,0,0,0,0,None,210
662,662,663,Quick and Easy Eggless Whole Wheat Chocolate Cupcake ,Continental,Dessert,6,1,0,0,0,0,0,lactose,340
663,663,664,Corn and Spinach Whole Wheat Calzone ,Italian,Snack,13,1,0,0,0,0,0,lactose,408
664,664,665, Dhaba Style Egg Curry ,North Indian ,Dinner,12,0,0,0,0,0,0,None,156
665,665,666,Masala Palak Bhurji ,Indian,North Indian Breakfast,0,0,0,0,0,0,0,None,165
666,666,667,Broccoli & Water Chestnut Soup ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,58
667,667,668,Kadhai Tofu Sabji ,North Indian ,Lunch,12,1,0,1,0,0,0,None,49
668,668,669,Vrat Ki Kachori  (Savory Buckwheat Paneer Pastry),North Indian ,Snack,12,1,0,0,0,0,0,lactose,353
669,669,670,Jeera Milagu Rasam   - South Indian Pepper Cumin Rasam,South Indian ,Lunch,1,0,0,0,0,1,0,None,100
670,670,671,Bengali Style Hilsa Fish In Poppy Seeds & Yogurt Curry ,Bengali ,Side Dish,7,0,0,1,0,0,0,lactose,250
671,671,672, Jeera Hing Aloo ,Indian,Lunch,0,1,0,0,0,0,0,None,165
672,672,673,Malabar Style Dates Pickle ,Malabar,Side Dish,33,1,0,0,0,0,0,None,348
673,673,674,Carrot Semolina Phirni ,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,344
674,674,675,Oil Free Gujarati Undhiyu  - No Onion No Garlic,Gujarati ?,Side Dish,18,0,0,0,0,1,0,None,545
675,675,676,Karnataka Style Orange Peels Curry ,Gujarati,Lunch,56,1,0,0,0,0,0,None,97
676,676,677,Kerala Style Chakka Pal Kozhukattai -Rice Dumpling In Jackfruit flavored Coconut Milk,kerala,One Pot Dish,17,1,0,0,0,0,0,None,326
677,677,678, Achari Paneer Masala ,North Indian ,Lunch,12,1,0,1,0,0,0,None,381
678,678,679,Dhaba Style Tawa Pulao  - Masala Brown Rice Tawa Pulao,North Indian ,Lunch,12,1,0,0,0,0,0,None,240
679,679,680,Apple Burfi ,Indian,Dessert,0,1,0,0,0,0,0,lactose,174
680,680,681,Kerala Style Sugiyan  (Sweet Moong Dal Bondas),kerala,Snack,17,1,0,0,0,0,0,None,185
681,681,682, Carrot And Coriander Soup ,Indian,Dinner,0,1,0,0,0,0,0,None,28
682,682,683,Makki Ki Baked Mathri  (Baked Cornmeal Flaky Biscuit),North Indian ,Snack,12,1,0,0,0,0,0,None,159
683,683,684,Khara Bhath -South Indian Rava Bhath,Karnataka,South Indian Breakfast,26,1,0,0,0,0,0,None,259
684,684,685,Hyderabadi Chicken Shikampuri Kebab ,Hyderabadi,Appetizer,28,0,0,0,0,0,0,lactose,250
685,685,686,Kadai Broccoli Masala  - Broccoli Cooked With Indian Spices,North Indian ,Main Course,12,1,0,0,0,0,0,None,120
686,686,687, Palak Pakora ,North Indian ,Snack,12,1,0,0,0,0,0,None,339
687,687,688,Bhindi Raita  (Okra Salad),Indian,Side Dish,0,1,0,0,0,0,0,lactose,163
688,688,689,Chana Methi Dal  - Fenugreek & Split Bengal Gram Curry,North Indian ,Lunch,12,1,0,1,0,0,0,None,175
689,689,690,Sheer Khurma  - Seviyan or Vermicelli Kheer Pudding,Hyderabadi,Dessert,28,1,0,0,0,0,0,lactose,626
690,690,691, Chettinad Takkali Sadam ,Chettinad,Lunch,9,0,0,0,1,0,0,None,235
691,691,692, Aam Ki Launji ,North Indian ,Side Dish,12,1,0,0,0,0,0,None,78
692,692,693,Baked Fish In Coconut Milk ,South Indian ,Dinner,1,1,0,1,0,0,0,lactose,347
693,693,694,Andhra Style Chicken Fry ,Andhra,Appetizer,2,0,0,1,0,0,0,lactose,246
694,694,695,Kashmiri Monj Haakh  - Knol Khol Flavored With Asafoetida,Kashmiri,Lunch,25,1,0,0,0,0,0,None,49
695,695,696,Tamatar Chaat Banarasi Style ,Uttar Pradesh,Snack,57,1,0,0,0,0,0,None,239
696,696,697,Mexican Salsa Chicken With Italian Cream Cheese ,Italian,Dinner,13,0,0,1,0,0,0,lactose,341
697,697,698, Okra Curry Without Coconut ,kerala,Dinner,17,1,0,0,0,0,0,None,137
698,698,699,Baked Pasta  With Spinach And Artichoke,Italian,Dinner,13,1,0,0,0,0,0,lactose,690
699,699,700,Chicken Chilli Cheese Quesadillas ,Mexican,Lunch,4,0,0,0,0,0,0,lactose,430
700,700,701,Eggless Oats Cranberry Almond Cookies ,Continental,Dessert,6,1,0,0,0,0,0,lactose,442
701,701,702,Italian Style Broccoli And Cauliflower Soup ,Italian,Dinner,13,1,0,0,0,0,0,lactose,112
702,702,703, Methi Moong Dal ,North Indian ,Lunch,12,1,0,1,0,0,0,None,106
703,703,704,Restaurant Style Chettinad Style Fish Curry ,Chettinad,Main Course,9,0,0,1,0,0,0,None,286
704,704,705,Arugula & Fig Salad ,Continental,Appetizer,6,1,0,0,0,0,0,None,340
705,705,706,French Toast BLT Bagel Sandwich ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,669
706,706,707,Parmesan Cheese Biscuits ,Continental,Snack,6,1,0,0,0,0,0,lactose,102
707,707,708,Sooji Manpasand Burfi  - Semolina Coconut Fudge,Indian,Dessert,0,1,0,0,0,0,0,lactose,312
708,708,709,Eggless Beetroot Brownie  Made With Amaranth Flour,Continental,Dessert,6,1,0,0,0,0,0,lactose,332
